Tue Dec 12 15:16:52 2017
 41.492393l -71.429122l
--------------------------------
Volts     |  1pps   
--------------------------------
  3.8150,   0.0226 
  3.8092,   0.0229 
  3.8028,   0.0214 
  3.7973,   0.0211 
  3.7912,   0.0232 
  3.7891,   0.0253 
  3.7918,   0.0214 
  3.7976,   0.0238 
  3.8034,   0.0232 
  3.8071,   0.0217 
  3.8052,   0.0220 
  3.8004,   0.0232 
  3.7973,   0.0217 
  3.7933,   0.0235 
  3.7894,   0.0229 
  3.7851,   0.0250 
  3.7836,   0.0247 
  3.7857,   0.0217 
  3.7894,   0.0208 
  3.7903,   0.0211 
  3.7912,   0.0220 
  3.7903,   0.0250 
  3.7851,   0.0220 
  3.7744,   0.0235 
  3.7656,   0.0247 
  3.7634,   0.0241 
  3.7674,   0.0235 
  3.7729,   0.0259 
  3.7766,   0.0247 
  3.7723,   0.0220 
  3.7650,   0.0217 
  3.7610,   0.0229 
  3.7552,   0.0214 
  3.7491,   0.0211 
  3.7396,   0.0256 
  3.7366,   0.0247 
  3.7338,   0.0211 
  3.7350,   0.0226 
  3.7366,   0.0232 
  3.7436,   0.0217 
  3.7494,   0.0226 
  3.7567,   0.0226 
  3.7613,   0.0232 
  3.7610,   0.0214 
  3.7579,   0.0250 
  3.7558,   0.0232 
  3.7518,   0.0229 
  3.7515,   0.0211 
  3.7524,   0.0208 
  3.7537,   0.0217 
  3.7521,   0.0226 
  3.7515,   0.0214 
  3.7537,   0.0214 
  3.7515,   0.0204 
  3.7436,   0.0256 
  3.7341,   0.0226 
  3.7204,   0.0214 
  3.7079,   0.0217 
  3.6948,   0.0220 
  3.6856,   0.0208 
  3.6804,   0.0217 
  3.6758,   0.0232 
  3.6719,   0.0211 
  3.6682,   0.0214 
  3.6679,   0.0250 
  3.6646,   0.0259 
  3.6618,   0.0220 
  3.6591,   0.0217 
  3.6566,   0.0220 
  3.6496,   0.0204 
  3.6420,   0.0217 
  3.6349,   0.0241 
  3.6383,   0.0208 
  3.6435,   0.0232 
  3.6481,   0.0235 
  3.6508,   0.0247 
  3.6472,   0.0211 
  3.6462,   0.0220 
  3.6465,   0.0204 
  3.6456,   0.0217 
  3.6404,   0.0220 
  3.6371,   0.0220 
  3.6359,   0.0220 
  3.6322,   0.0214 
  3.6255,   0.0235 
  3.6185,   0.0235 
  3.6130,   0.0238 
  3.6081,   0.0250 
  3.6020,   0.0250 
  3.5989,   0.0229 
  3.5941,   0.0235 
  3.5904,   0.0250 
  3.5886,   0.0235 
  3.5840,   0.0226 
  3.5849,   0.0250 
  3.5855,   0.0232 
  3.5818,   0.0235 
  3.5791,   0.0235 
  3.5791,   0.0229 
  3.5773,   0.0208 
  3.5757,   0.0220 
  3.5773,   0.0217 
  3.5797,   0.0211 
