Tue Dec 12 15:20:49 2017
 41.517572l -71.423525l
--------------------------------
Volts     |  1pps   
--------------------------------
  3.5284,   0.0439 
  3.5239,   0.0461 
  3.5425,   0.0385 
  3.5580,   0.0385 
  3.5690,   0.0375 
  3.5898,   0.0385 
  3.5977,   0.0378 
  3.5919,   0.0415 
  3.5849,   0.0388 
  3.5632,   0.0418 
  3.5345,   0.0446 
  3.5263,   0.0375 
  3.5321,   0.0372 
  3.5239,   0.0409 
  3.5397,   0.0400 
  3.5715,   0.0403 
  3.5858,   0.0385 
  3.5849,   0.0394 
  3.5648,   0.0421 
  3.5303,   0.0421 
  3.4998,   0.0446 
  3.4814,   0.0397 
  3.4766,   0.0391 
  3.4964,   0.0412 
  3.5324,   0.0372 
  3.5608,   0.0388 
  3.5593,   0.0400 
  3.5672,   0.0391 
  3.5519,   0.0378 
  3.4927,   0.0421 
  3.4164,   0.0433 
  3.3774,   0.0439 
  3.3646,   0.0375 
  3.3902,   0.0400 
  3.4476,   0.0415 
  3.5400,   0.0403 
  3.6356,   0.0400 
  3.6923,   0.0415 
  3.7015,   0.0394 
  3.6984,   0.0424 
  3.7015,   0.0470 
  3.6639,   0.0421 
  3.6249,   0.0403 
  3.6264,   0.0378 
  3.6432,   0.0378 
  3.6649,   0.0378 
  3.6893,   0.0378 
  3.7204,   0.0415 
  3.7381,   0.0391 
  3.7482,   0.0421 
  3.7616,   0.0458 
  3.7610,   0.0418 
  3.7729,   0.0372 
  3.8031,   0.0388 
  3.8483,   0.0391 
  3.8971,   0.0415 
  3.9227,   0.0397 
  3.9529,   0.0385 
  3.9777,   0.0400 
  3.9798,   0.0418 
  3.9618,   0.0430 
  3.9490,   0.0424 
  3.9523,   0.0375 
  3.9166,   0.0391 
  3.8654,   0.0412 
  3.8446,   0.0409 
  3.8702,   0.0394 
  3.9130,   0.0424 
  3.9456,   0.0394 
  3.9728,   0.0458 
  3.9822,   0.0467 
  3.9780,   0.0482 
  3.9722,   0.0455 
  3.9621,   0.0449 
  3.9572,   0.0412 
  3.9767,   0.0424 
  4.0042,   0.0415 
  4.0179,   0.0436 
  4.0433,   0.0430 
  4.0759,   0.0467 
  4.0875,   0.0470 
  4.0598,   0.0433 
  4.0012,   0.0388 
  3.9163,   0.0412 
  3.8278,   0.0443 
  3.7671,   0.0436 
  3.7445,   0.0464 
  3.7579,   0.0461 
  3.7958,   0.0491 
  3.8620,   0.0494 
  3.9316,   0.0531 
  3.9835,   0.0479 
  3.9758,   0.0491 
  3.9307,   0.0516 
  3.8654,   0.0479 
  3.7933,   0.0491 
  3.7305,   0.0522 
  3.6847,   0.0528 
  3.6508,   0.0507 
  3.6578,   0.0534 
  3.6978,   0.0549 
  3.7259,   0.0528 
  3.7039,   0.0546 
  3.6752,   0.0558 
  3.6548,   0.0531 
  3.5986,   0.0540 
  3.5257,   0.0528 
  3.4625,   0.0540 
  3.4488,   0.0522 
  3.4589,   0.0534 
  3.4836,   0.0549 
  3.4915,   0.0568 
  3.4808,   0.0500 
  3.4509,   0.0500 
  3.4143,   0.0525 
  3.3621,   0.0500 
  3.3124,   0.0528 
  3.2996,   0.0504 
  3.3243,   0.0513 
  3.3481,   0.0528 
  3.3545,   0.0574 
  3.3752,   0.0558 
  3.4003,   0.0516 
  3.3954,   0.0500 
  3.3472,   0.0528 
  3.2617,   0.0516 
  3.1564,   0.0528 
  3.0585,   0.0522 
  3.0136,   0.0513 
  3.0176,   0.0531 
  3.0283,   0.0546 
  3.0850,   0.0537 
